filename,Language,Story_type,file_id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr,spectral_centroid
00001.wav,Chinese,True Story,00001,-553.8900146484375,110.80322265625,26.71291732788086,19.60523796081543,-9.412095069885254,2.2375614643096924,-0.754002571105957,2.049160957336426,1.3705406188964844,7.378068923950195,1.6721664667129517,4.255084037780762,1.8628506660461426,0.4005689024925232,0.380431592464447,0.37281152606010437,0.3469797968864441,0.34664201736450195,0.4003864824771881,0.4874935448169708,0.5467179417610168,0.590606689453125,0.5671965479850769,0.5402408838272095,0.4731054902076721,0.07431879134158752,1331.312873154036
00002.wav,Chinese,True Story,00002,-242.39715576171875,91.88090515136719,8.65572452545166,31.74436378479004,-27.8502197265625,14.017566680908203,-11.608738899230957,-12.660140037536621,-9.491724014282227,-9.831425666809082,-2.9739058017730713,-7.251768112182617,-8.79340648651123,0.4052601158618927,0.40698665380477905,0.4137418270111084,0.44512954354286194,0.4135097563266754,0.35996297001838684,0.3863767385482788,0.3845578134059906,0.4002593755722046,0.3836791217327118,0.42258456349372864,0.3982759118080139,0.12101757652974408,1688.7036900115415
00003.wav,Chinese,True Story,00003,-222.50486755371094,93.30783081054688,-13.636523246765137,26.39745330810547,-6.645204067230225,8.581657409667969,-1.282686710357666,0.28967589139938354,-22.871368408203125,17.529071807861328,-18.201047897338867,-2.0844531059265137,0.4678167700767517,0.42239031195640564,0.41532787680625916,0.373365581035614,0.3745855689048767,0.37395256757736206,0.38561177253723145,0.4099290072917938,0.4253929853439331,0.4762331545352936,0.4386075735092163,0.45592907071113586,0.4896906912326813,0.13370846191046426,1713.6119082477283
00004.wav,Chinese,True Story,00004,-330.16302490234375,96.76184844970703,18.674034118652344,26.18205451965332,-6.697841167449951,0.6503995656967163,-5.304439544677734,-3.6303858757019043,-7.927556037902832,-8.09777545928955,-5.848962306976318,-11.79725170135498,-15.17885684967041,0.18563707172870636,0.23214325308799744,0.3611401915550232,0.3163599669933319,0.31714776158332825,0.4059378206729889,0.46228569746017456,0.45695868134498596,0.4318154454231262,0.4366011619567871,0.3312966525554657,0.2209806591272354,0.1469060773480663,1738.6820947771284
00005.wav,Chinese,True Story,00005,-490.29046630859375,94.90815734863281,20.773408889770508,23.27357292175293,7.594907760620117,9.019532203674316,0.5821303725242615,4.380026817321777,-3.779970407485962,5.099727153778076,-2.717097520828247,3.2160418033599854,0.25936996936798096,0.36830559372901917,0.26882678270339966,0.23774348199367523,0.252862811088562,0.29405903816223145,0.3789374530315399,0.47503185272216797,0.5168677568435669,0.5555720329284668,0.6034509539604187,0.5658391118049622,0.46387892961502075,0.08282310483731693,1616.8653444681913
00006.wav,Chinese,True Story,00006,-301.07806396484375,86.9487533569336,14.746850967407227,25.305686950683594,25.963178634643555,-5.550341606140137,-7.158046245574951,-2.6048264503479004,-12.855406761169434,-5.047544002532959,-5.553245544433594,-5.053813934326172,-5.902044296264648,0.42856356501579285,0.3887178897857666,0.33638033270835876,0.23939497768878937,0.25584954023361206,0.28656625747680664,0.3775602877140045,0.4689505100250244,0.48599696159362793,0.43598923087120056,0.3823399841785431,0.42944222688674927,0.12023606154247911,1683.5950620438598
00007.wav,Chinese,True Story,00007,-336.7052917480469,107.29917907714844,1.2766541242599487,32.926002502441406,4.746001243591309,4.967462062835693,-3.900886297225952,-3.5738375186920166,-0.4437103271484375,6.7510294914245605,3.5101895332336426,3.8432717323303223,5.485011577606201,0.3089621365070343,0.39173218607902527,0.3202284574508667,0.2581360638141632,0.3402676582336426,0.4736511707305908,0.49149656295776367,0.39639222621917725,0.4724496304988861,0.6012711524963379,0.5881216526031494,0.37351539731025696,0.07371718366692685,1336.199125884311
00008.wav,Chinese,True Story,00008,-264.68359375,72.49742889404297,-18.156597137451172,20.632917404174805,-18.625812530517578,-5.0572028160095215,-13.948874473571777,-0.8428815007209778,3.9095942974090576,-14.60161018371582,-6.669490814208984,-14.20163631439209,-8.463879585266113,0.3152201473712921,0.3931700885295868,0.3925374448299408,0.43931636214256287,0.40287619829177856,0.3362565338611603,0.39155077934265137,0.4816065728664398,0.48075780272483826,0.42827945947647095,0.39673134684562683,0.3229724168777466,0.1691898445851149,2003.159434575175
00009.wav,Chinese,Deceptive Story,00009,-513.8513793945312,59.032108306884766,20.389265060424805,23.87656021118164,-6.991980075836182,-3.4622461795806885,-20.79851531982422,-13.061375617980957,-17.219482421875,-21.127277374267578,-8.067873001098633,-5.851739406585693,-9.9660062789917,0.49604853987693787,0.3989006578922272,0.3120913803577423,0.27529817819595337,0.23428691923618317,0.21651208400726318,0.23093010485172272,0.30481812357902527,0.372368186712265,0.4676882028579712,0.5203238129615784,0.5495386719703674,0.11741339714972528,1712.8626368368398
00010.wav,Chinese,Deceptive Story,00010,-445.2715148925781,76.09600830078125,4.878496170043945,2.955333948135376,-16.6458683013916,-21.58241844177246,-4.535247325897217,3.3410260677337646,-9.435957908630371,-14.051753997802734,-15.459443092346191,-17.235851287841797,-18.59270668029785,0.24615232646465302,0.19498257339000702,0.16935235261917114,0.18657317757606506,0.14326763153076172,0.14816094934940338,0.1911710649728775,0.35355257987976074,0.5145826935768127,0.5622110366821289,0.4846486449241638,0.3569399416446686,0.1434598959575483,1393.1763736859455
00011.wav,Chinese,Deceptive Story,00011,-559.2904663085938,104.08294677734375,6.936604022979736,4.117668628692627,-15.82265567779541,-12.361493110656738,-28.4263858795166,-10.605286598205566,-15.336833000183105,-6.499120712280273,-14.516329765319824,-16.024269104003906,-16.076810836791992,0.2660891115665436,0.2652760148048401,0.26038458943367004,0.27768248319625854,0.3312041759490967,0.38354915380477905,0.41823941469192505,0.42394351959228516,0.4310629069805145,0.3605320453643799,0.2930954098701477,0.2695474922657013,0.1264923634201343,1450.3824332468237
00012.wav,Chinese,Deceptive Story,00012,-305.9983825683594,93.21717071533203,34.06278610229492,20.016759872436523,-8.525400161743164,10.534602165222168,7.6888427734375,-5.972351551055908,1.923933982849121,14.886115074157715,5.704590797424316,-1.8900666236877441,5.353532314300537,0.4808137118816376,0.4038196802139282,0.35690391063690186,0.35679370164871216,0.3748684823513031,0.4190519452095032,0.4544122517108917,0.4480231702327728,0.49647602438926697,0.5660998225212097,0.5655778050422668,0.5321058630943298,0.0683589085263912,1263.4474970314743
00013.wav,Chinese,Deceptive Story,00013,-327.2338562011719,92.52259826660156,-10.848390579223633,22.171749114990234,-15.20270824432373,1.4645235538482666,-7.954463481903076,-19.046031951904297,-25.375125885009766,-9.258522987365723,-17.524063110351562,-19.271821975708008,-9.625945091247559,0.27925437688827515,0.33281639218330383,0.40455061197280884,0.4263541102409363,0.4129318594932556,0.36482447385787964,0.38160884380340576,0.41184550523757935,0.33822816610336304,0.3109917938709259,0.30057692527770996,0.2780994474887848,0.13363237932516844,1649.7494075355241
00014.wav,Chinese,Deceptive Story,00014,-509.4026794433594,124.26856231689453,36.06355667114258,18.614408493041992,-1.5417004823684692,-2.4136104583740234,-3.8656771183013916,-12.369604110717773,-7.3521246910095215,-0.34266433119773865,-9.309588432312012,-0.8733754754066467,-3.7025551795959473,0.3700818419456482,0.3367970287799835,0.32838064432144165,0.3460676968097687,0.36256662011146545,0.3506030738353729,0.40697845816612244,0.49312064051628113,0.5255514979362488,0.46931394934654236,0.44318926334381104,0.41515153646469116,0.07028470849802372,1170.985621348478
00015.wav,Chinese,Deceptive Story,00015,-308.42132568359375,79.1964340209961,-12.029183387756348,25.063373565673828,-8.178409576416016,-0.5157509446144104,-8.421440124511719,-14.365574836730957,-7.763650894165039,-7.462610721588135,-7.0218329429626465,1.3271573781967163,-8.057196617126465,0.49405181407928467,0.4399431347846985,0.42194709181785583,0.37579989433288574,0.31656649708747864,0.2675144374370575,0.29623737931251526,0.3347744047641754,0.43597713112831116,0.44577473402023315,0.4976233243942261,0.5180900692939758,0.13783635169104205,1826.735191875133
00016.wav,Chinese,Deceptive Story,00016,-469.0958557128906,48.42085266113281,-2.113960027694702,13.853649139404297,-3.947782516479492,-7.616721153259277,-20.67123794555664,0.21489715576171875,-4.316068649291992,-14.969477653503418,-15.081239700317383,-2.6610028743743896,-1.402273416519165,0.30586373805999756,0.2676237225532532,0.23551109433174133,0.2015816569328308,0.17915409803390503,0.2341948300600052,0.337936133146286,0.4332190752029419,0.46895167231559753,0.4559548497200012,0.4144466519355774,0.35691407322883606,0.1502545709415831,1917.848105058735
00017.wav,English,True Story,00017,-288.277587890625,104.18335723876953,44.245323181152344,14.568190574645996,8.493314743041992,6.465158939361572,-13.077215194702148,-7.0658698081970215,0.32322588562965393,-8.71015739440918,-6.895376682281494,-1.1735581159591675,-2.720156192779541,0.48058441281318665,0.34532666206359863,0.28471606969833374,0.2547440528869629,0.25925418734550476,0.3092769682407379,0.3695574998855591,0.41229864954948425,0.4351767599582672,0.5156267285346985,0.5026156902313232,0.5166293978691101,0.11870529131166588,1635.3437020057384
00018.wav,English,True Story,00018,-600.4927978515625,61.447349548339844,13.496563911437988,3.847280502319336,3.272693157196045,-1.6548868417739868,-13.70633316040039,1.3075765371322632,-13.937749862670898,0.9735387563705444,-4.729663372039795,-5.705904483795166,-5.071497440338135,0.4596147835254669,0.44238823652267456,0.39638206362724304,0.4080418348312378,0.4168347120285034,0.4479147493839264,0.4428865313529968,0.4554290175437927,0.5369071364402771,0.6030619740486145,0.5884519219398499,0.4999867081642151,0.25905812131268435,2436.4104789416983
00019.wav,English,True Story,00019,-451.0587158203125,75.03077697753906,23.68557357788086,30.192649841308594,14.038260459899902,14.00137710571289,-9.832062721252441,1.3576369285583496,-2.385983467102051,-11.131628036499023,-14.798603057861328,13.07642936706543,10.084402084350586,0.24932065606117249,0.17809516191482544,0.17176906764507294,0.18072879314422607,0.20764295756816864,0.24449795484542847,0.32990512251853943,0.4943341314792633,0.5350792407989502,0.4562070071697235,0.36393582820892334,0.31800368428230286,0.12059187889099121,1610.8203737044985
00020.wav,English,True Story,00020,-256.60675048828125,78.2226791381836,-14.541069030761719,11.4616060256958,-4.364490509033203,-15.045989990234375,-7.461079120635986,-5.312537670135498,-8.71923828125,-2.4941470623016357,-15.175095558166504,3.707778215408325,-7.456592082977295,0.3645080327987671,0.33140745759010315,0.3120223879814148,0.35988861322402954,0.3559812903404236,0.33784621953964233,0.3075125515460968,0.3832378387451172,0.4454740583896637,0.45765653252601624,0.47629162669181824,0.41129735112190247,0.17103704126115166,1986.6461665953261
00021.wav,English,True Story,00021,-208.350341796875,120.78184509277344,-27.56161117553711,9.7750883102417,3.7426388263702393,11.184080123901367,-5.122114658355713,-25.224849700927734,-1.1036041975021362,12.066702842712402,-2.8235957622528076,1.4066027402877808,-0.11482618749141693,0.4021507501602173,0.5449485778808594,0.48114559054374695,0.4251593053340912,0.4246808886528015,0.3876737058162689,0.32659074664115906,0.30861374735832214,0.35198575258255005,0.3481990396976471,0.2831498980522156,0.24292197823524475,0.12249304626702334,1571.33166922697
00022.wav,English,True Story,00022,-318.3782958984375,132.93040466308594,-10.124268531799316,23.785085678100586,10.878360748291016,0.013655240647494793,-13.745573997497559,0.023184845224022865,-2.857179880142212,-8.835582733154297,-5.086408615112305,-5.310692310333252,-10.143059730529785,0.4195355176925659,0.47408002614974976,0.4509679973125458,0.2984321117401123,0.2962656319141388,0.3626742959022522,0.400912880897522,0.4536777138710022,0.5052927136421204,0.47116711735725403,0.43111541867256165,0.4015175700187683,0.09977519154037018,1239.7466462720545
00023.wav,English,True Story,00023,-442.3091735839844,72.25445556640625,10.713377952575684,10.225000381469727,-12.47616195678711,-0.7422246932983398,-4.141073703765869,-4.336369037628174,-6.630185127258301,2.7373619079589844,-0.10704542696475983,-5.362247467041016,-0.41236722469329834,0.36584681272506714,0.38445720076560974,0.4037872552871704,0.38508644700050354,0.40931886434555054,0.3981803059577942,0.4525444805622101,0.502903938293457,0.5708809494972229,0.4589184522628784,0.3804299533367157,0.4063158631324768,0.12798963097052846,1646.1836058157382
00024.wav,English,True Story,00024,-344.8336486816406,119.72846221923828,1.0780467987060547,30.793907165527344,0.5590559244155884,21.50046730041504,4.025829792022705,6.752710819244385,4.7420549392700195,7.763614654541016,4.836893558502197,4.426051616668701,7.769598960876465,0.4922468066215515,0.47976255416870117,0.4442824423313141,0.42578160762786865,0.4639662802219391,0.560832142829895,0.593780517578125,0.5686132907867432,0.5511084794998169,0.5006881952285767,0.4889430105686188,0.4745219349861145,0.05269665862992945,1140.8569787251226
00025.wav,English,True Story,00025,-541.1151123046875,109.2780990600586,15.708800315856934,20.66766929626465,-7.820863246917725,-5.377036094665527,-6.432891368865967,3.099252462387085,0.012197201140224934,5.229616165161133,3.6305594444274902,5.974562644958496,4.001442909240723,0.47464144229888916,0.42100071907043457,0.4464503824710846,0.4627029299736023,0.4316965937614441,0.43563905358314514,0.4611392319202423,0.4585498869419098,0.4800761044025421,0.5077792406082153,0.5306382775306702,0.5260460376739502,0.0867696032546083,1434.2079053152365
00026.wav,English,Deceptive Story,00026,-319.47576904296875,122.13937377929688,4.305146217346191,18.15093421936035,-31.969383239746094,-5.086714744567871,-9.404841423034668,-2.3942105770111084,0.5967833995819092,-2.5642693042755127,-9.961899757385254,-8.938406944274902,-4.1950602531433105,0.32417628169059753,0.259280800819397,0.29278573393821716,0.30415433645248413,0.2849697470664978,0.26082828640937805,0.41444119811058044,0.5334324836730957,0.556689441204071,0.4479818046092987,0.40491020679473877,0.4008563160896301,0.13498257488054508,1472.8228613094657
00027.wav,English,Deceptive Story,00027,-212.59434509277344,71.26560974121094,-12.557918548583984,23.503786087036133,-7.582921028137207,1.9833734035491943,-5.756253242492676,-15.588482856750488,-6.837744235992432,-6.532224178314209,-0.060827139765024185,1.4126137495040894,-11.061627388000488,0.39776358008384705,0.322523832321167,0.31509286165237427,0.29179099202156067,0.2624959945678711,0.2571115493774414,0.2945438623428345,0.31524771451950073,0.32919207215309143,0.4159151613712311,0.5941105484962463,0.5534329414367676,0.2077938242855235,2207.884832655233
00028.wav,English,Deceptive Story,00028,-551.0093383789062,108.73693084716797,19.748435974121094,16.1042537689209,-11.65107536315918,-2.1107096672058105,-2.4772605895996094,-0.18413536250591278,-2.8306784629821777,7.576983451843262,3.9322571754455566,5.948346138000488,2.4956283569335938,0.4764692783355713,0.4355866611003876,0.4397057890892029,0.4381040334701538,0.41436371207237244,0.43058863282203674,0.4542098641395569,0.45845600962638855,0.4763379991054535,0.48632949590682983,0.5273575186729431,0.5223498940467834,0.0912954879493967,1464.8980526010337
00029.wav,English,Deceptive Story,00029,-340.52081298828125,82.24960327148438,-13.123905181884766,17.734027862548828,-10.453988075256348,0.10770814120769501,-9.420854568481445,-17.3209285736084,-23.437789916992188,-7.388452529907227,-16.883506774902344,-16.270227432250977,-8.960805892944336,0.2959437370300293,0.31078627705574036,0.3774696886539459,0.4430568516254425,0.44028860330581665,0.3809228837490082,0.3399754464626312,0.35732725262641907,0.34439781308174133,0.3503952920436859,0.32920292019844055,0.3021482527256012,0.15900614288108006,1838.5563087263663
00030.wav,English,Deceptive Story,00030,-418.0376281738281,84.16991424560547,-0.6404105424880981,14.521739959716797,0.39549142122268677,2.5946154594421387,6.089207172393799,-5.854434967041016,-3.6281027793884277,-3.1349854469299316,-2.752324342727661,-1.5620486736297607,-4.080651760101318,0.49264824390411377,0.46695733070373535,0.4038107395172119,0.3400372266769409,0.3463781476020813,0.342050701379776,0.32795313000679016,0.3466406762599945,0.4308854341506958,0.5002325177192688,0.5376599431037903,0.5121273994445801,0.11384044701533406,1850.4145043190827
00031.wav,English,Deceptive Story,00031,-175.4337615966797,71.89070129394531,-23.58543586730957,22.552207946777344,8.832191467285156,-7.4699788093566895,-2.892138719558716,-25.494773864746094,-11.23636531829834,5.06148624420166,-18.53489875793457,-6.801407814025879,9.122288703918457,0.2880267798900604,0.26038092374801636,0.28889691829681396,0.3215624988079071,0.3642977774143219,0.48425817489624023,0.546231210231781,0.5196616649627686,0.500472903251648,0.4423791766166687,0.35084226727485657,0.29838499426841736,0.198085706266585,2167.6431666684257
00032.wav,English,Deceptive Story,00032,-349.454833984375,97.90738677978516,2.6068124771118164,33.97999572753906,3.683952569961548,8.134467124938965,1.9651557207107544,-0.26668933033943176,0.9487801790237427,6.245649337768555,2.4967331886291504,3.770679473876953,2.441704511642456,0.33734026551246643,0.25715672969818115,0.3001897633075714,0.28373125195503235,0.26211485266685486,0.29432249069213867,0.37479886412620544,0.4197443425655365,0.4371742904186249,0.5797796845436096,0.7377015352249146,0.6300585269927979,0.07724718319784002,1445.8240030739362
00033.wav,English,Deceptive Story,00033,-366.06951904296875,82.62206268310547,24.819368362426758,18.39200782775879,-13.97606086730957,9.102568626403809,-13.326957702636719,-16.389259338378906,-5.484356880187988,-12.522854804992676,-10.691083908081055,-1.1710021495819092,-13.154699325561523,0.5050039887428284,0.35709917545318604,0.32626184821128845,0.4217725098133087,0.5015947222709656,0.494489848613739,0.4316886067390442,0.4065040051937103,0.44835764169692993,0.4331008791923523,0.4260718524456024,0.48016032576560974,0.181952173108093,1869.9768497284422
00034.wav,English,Deceptive Story,00034,-518.2418823242188,97.9271469116211,11.189274787902832,-1.0082610845565796,-31.099458694458008,-16.019311904907227,-26.48186492919922,-12.755950927734375,-14.192244529724121,-12.885579109191895,-9.054719924926758,-14.655235290527344,-10.58685302734375,0.29134300351142883,0.3045169711112976,0.30745968222618103,0.2894395887851715,0.331141859292984,0.3527703285217285,0.35000574588775635,0.3645211458206177,0.35318127274513245,0.33421143889427185,0.30440205335617065,0.2786790728569031,0.1233283038993303,1484.859038546455
00035.wav,Chinese,True Story,00035,-307.18145751953125,119.0267333984375,3.5145668983459473,21.625635147094727,-10.354620933532715,6.909636497497559,-3.0599026679992676,-20.40545082092285,-4.574384689331055,-6.056138038635254,1.11627197265625,-5.77274227142334,-4.886893272399902,0.46503740549087524,0.42916402220726013,0.4821675717830658,0.3915981948375702,0.2809748947620392,0.22247222065925598,0.23519282042980194,0.264424592256546,0.26451051235198975,0.291929692029953,0.32330551743507385,0.5112075209617615,0.08498727150896887,1290.0684371376244
00036.wav,English,Deceptive Story,00036,-467.70208740234375,81.84242248535156,8.143004417419434,20.96703338623047,3.5771398544311523,-18.209781646728516,-31.69982147216797,6.241818428039551,-10.98141098022461,4.7862958908081055,-14.640813827514648,-5.506032943725586,1.5734765529632568,0.3873462378978729,0.3343527615070343,0.26162317395210266,0.300777792930603,0.34775999188423157,0.33897334337234497,0.37620604038238525,0.49955877661705017,0.5232040286064148,0.42020609974861145,0.45603424310684204,0.3432798981666565,0.16851985350101517,2008.048611726255
00037.wav,English,True Story,00037,-309.959716796875,102.4618148803711,17.614662170410156,6.240902423858643,10.10299301147461,-7.9098896980285645,-5.295072078704834,-11.944650650024414,-6.343997955322266,-7.137332439422607,-10.865053176879883,-4.184887886047363,-10.521385192871094,0.19547510147094727,0.17137324810028076,0.19846294820308685,0.2404373735189438,0.25957584381103516,0.2815462648868561,0.4050672948360443,0.5278221368789673,0.4963836073875427,0.43602144718170166,0.35610249638557434,0.2661393880844116,0.11136257349011223,1221.9618445867848
00038.wav,Chinese,Deceptive Story,00038,-392.19708251953125,69.62883758544922,-18.663114547729492,-17.623289108276367,-23.11880111694336,-18.502471923828125,-19.200790405273438,-23.59273338317871,-22.107545852661133,-23.405996322631836,-14.033939361572266,-0.5814915895462036,-12.806770324707031,0.36218029260635376,0.3207102119922638,0.2867685556411743,0.30912265181541443,0.29547369480133057,0.26206159591674805,0.3073723018169403,0.3583848476409912,0.3863433599472046,0.40197208523750305,0.40611740946769714,0.3876931667327881,0.18696609365112846,1937.7532483890125
00039.wav,Chinese,True Story,00039,-226.20394897460938,159.82272338867188,15.82674789428711,15.407089233398438,-3.842015266418457,-3.8797881603240967,-7.2303242683410645,-4.89581298828125,-8.818571090698242,-1.298734188079834,0.06035259738564491,-1.1019142866134644,-6.273934364318848,0.5159593820571899,0.4272715747356415,0.33497658371925354,0.3191708028316498,0.37735629081726074,0.4267466962337494,0.49237439036369324,0.5005167126655579,0.44544047117233276,0.3356243968009949,0.3766621947288513,0.4679121673107147,0.06046071283498041,929.8211704014334
00040.wav,English,Deceptive Story,00040,-404.35992431640625,79.2340316772461,-15.186256408691406,17.36928367614746,-11.39631175994873,-22.53106689453125,-20.341922760009766,-6.891723155975342,-5.905250549316406,-7.967195510864258,0.6833025217056274,-8.494478225708008,-6.511287212371826,0.44586893916130066,0.4425612986087799,0.43473848700523376,0.4308660328388214,0.46980080008506775,0.4618474245071411,0.39896664023399353,0.4198911190032959,0.40015625953674316,0.38521313667297363,0.43486425280570984,0.48115769028663635,0.16342270886277002,1740.241943671289
00041.wav,English,True Story,00041,-241.65042114257812,99.85929107666016,4.432967662811279,33.421443939208984,-0.5124661326408386,12.9284029006958,-10.373358726501465,-6.502898216247559,6.293764114379883,-3.230851888656616,-2.1037981510162354,-4.131560325622559,0.2720986306667328,0.28931739926338196,0.2909805476665497,0.3476949632167816,0.3751150667667389,0.2725689113140106,0.2960149347782135,0.4181269109249115,0.6586503386497498,0.5824372172355652,0.3994956612586975,0.33353734016418457,0.3109418451786041,0.11348227141132029,1664.780209017584
00042.wav,Chinese,Deceptive Story,00042,-450.2330627441406,109.14985656738281,-12.026823043823242,51.38521194458008,6.211909770965576,2.6371853351593018,11.85892391204834,-6.631816864013672,10.859488487243652,-4.124558448791504,-5.172920227050781,1.5943678617477417,-7.057364463806152,0.4312639832496643,0.3653492331504822,0.2227362096309662,0.2081402689218521,0.23632164299488068,0.30243292450904846,0.33321332931518555,0.3984868824481964,0.5234814882278442,0.5209358334541321,0.43730607628822327,0.4043881297111511,0.07722468361211794,1377.3142389392988
00043.wav,English,True Story,00043,-444.85467529296875,89.18926239013672,-17.094615936279297,30.212055206298828,-25.498458862304688,4.112222194671631,-4.4058918952941895,-8.598556518554688,0.45995035767555237,-0.7309021949768066,-12.976537704467773,-14.6569242477417,-12.285679817199707,0.4570515751838684,0.32487350702285767,0.28522396087646484,0.3189695179462433,0.5269542932510376,0.5816977620124817,0.589926540851593,0.5789487957954407,0.4298190474510193,0.42619025707244873,0.38254818320274353,0.45497697591781616,0.17827830394553074,1821.8017282296325
00044.wav,Chinese,Deceptive Story,00044,-322.05267333984375,113.5595932006836,-12.828845977783203,20.524505615234375,-19.33116912841797,1.8742104768753052,-0.4167916476726532,-9.45649242401123,2.0931904315948486,-2.368396520614624,-1.244646430015564,4.427495956420898,-3.318263053894043,0.42321261763572693,0.3892291486263275,0.42448264360427856,0.36371928453445435,0.34628090262413025,0.3120760917663574,0.3248976469039917,0.39313843846321106,0.4469262361526489,0.4043377935886383,0.39140528440475464,0.44645044207572937,0.10526024538325322,1452.8449112686064
00045.wav,Chinese,True Story,00045,-288.6014099121094,94.02897644042969,19.144744873046875,34.11634826660156,5.789348602294922,0.9008771777153015,-8.703606605529785,-3.369429111480713,1.671149492263794,-1.6424230337142944,-11.257328987121582,5.261611461639404,-3.9333107471466064,0.25626158714294434,0.25217244029045105,0.21606457233428955,0.20833517611026764,0.22822460532188416,0.2877472937107086,0.3646100163459778,0.42839762568473816,0.45319491624832153,0.4381271004676819,0.3431948721408844,0.2796259820461273,0.09940419823232323,1542.9231402747928
00046.wav,English,Deceptive Story,00046,-339.4462585449219,61.26627731323242,-22.29180145263672,6.510556221008301,-14.081978797912598,-17.341976165771484,-22.157039642333984,-10.061173439025879,4.458586692810059,-30.116134643554688,-24.98904037475586,-19.238494873046875,-7.409488677978516,0.28255629539489746,0.26416027545928955,0.3237472474575043,0.31251269578933716,0.27221429347991943,0.25333157181739807,0.3194870352745056,0.4473426938056946,0.5216020345687866,0.538722574710846,0.43687400221824646,0.35536396503448486,0.20037011990941467,2104.3398655258543
00047.wav,Chinese,True Story,00047,-305.70281982421875,78.17573547363281,-2.7391624450683594,10.976302146911621,-9.864891052246094,-4.7294158935546875,-13.199139595031738,-19.821044921875,-11.007034301757812,-10.514799118041992,-8.424705505371094,-6.076112747192383,-8.976252555847168,0.5580704808235168,0.4120921194553375,0.22021545469760895,0.1550399512052536,0.15400910377502441,0.18363241851329803,0.16306594014167786,0.11886105686426163,0.11379389464855194,0.16209958493709564,0.4065014719963074,0.6086881756782532,0.11297170961620318,1459.8136508136784
00048.wav,English,Deceptive Story,00048,-353.01507568359375,68.69065856933594,-28.764345169067383,6.900476455688477,-31.17304229736328,-28.795753479003906,-20.512367248535156,-12.181262969970703,-13.504884719848633,-6.810832500457764,-3.6011102199554443,-7.963760852813721,-1.4155852794647217,0.32792800664901733,0.2772628962993622,0.25688108801841736,0.24937528371810913,0.26690977811813354,0.2792218029499054,0.28326717019081116,0.30935007333755493,0.34030261635780334,0.4165545403957367,0.44919368624687195,0.4089479148387909,0.1043192818880978,1721.8698434564692
00049.wav,English,True Story,00049,-314.1452331542969,63.71689224243164,-1.069732666015625,13.626631736755371,-4.79264497756958,13.81373119354248,-6.798936367034912,-23.435802459716797,-0.4387983977794647,6.997286796569824,-9.904447555541992,-0.7135139107704163,-6.564173698425293,0.23612594604492188,0.20422013103961945,0.207647904753685,0.31779569387435913,0.40605059266090393,0.531444787979126,0.5785015821456909,0.493806391954422,0.4660463035106659,0.37227919697761536,0.3496899902820587,0.29432910680770874,0.17998985209074733,2132.265377426874
